dtReference,idVendedor,avgFotos,avgVolumeProduto,MinimoVolumeProduto,MaximoVolumeProduto,pct_cama_mesa_banho,pct_beleza_saude,pct_esporte_lazer,pct_informatica_acessorios,pct_moveis_decoracao,pct_utilidades_domesticas,pct_relogios_presentes,pct_telefonia,pct_automotivo,pct_brinquedos,pct_cool_stuff,pct_ferramentas_jardim,pct_perfumaria,pct_bebes,pct_eletronicos
2018-01-01,376a891762bbdecbc02b4b6adec3fdda,3.7,9754.8,3388.0,21978.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0
2018-01-01,3771c85bac139d2344864ede5d9341e3,0.3333333333333333,13917.5,1794.0,52500.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3785b653b1b82de85ab47dd139938091,1.0,8115.0,5670.0,10560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,37be5a7c751166fbc5f8ccba4119e043,3.875,22400.0,5200.0,57000.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
2018-01-01,37dd29b36c458d82f74a953c40c43645,1.0,39134.0,37500.0,40768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,38102b031c2a15e54623d711bfc753d3,3.0,22176.0,4032.0,40320.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,381c83fdca332ea6afd896da20bf6e4a,1.3888888888888888,4050.8333333333335,1463.0,24510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
2018-01-01,385799a1cddbd26dfeb9157356a42282,3.5,6492.0,2184.0,10800.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,38874e327ce94d11390b96eb42d61928,1.0,42135.0,42135.0,42135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,38af8acfd46ac4a7bf754e8ca6736664,6.0,528.0,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-01,38e679b9e0064cd94c6f035707344dae,5.0,7920.0,7560.0,8280.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,38e6dada03429a47197d5d584d793b41,1.125,17605.0,960.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,38f276ca6e7cc95a6d1bb55ac9e5550f,0.0,3168.0,3168.0,3168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,391fc6631aebcf3004804e51b40bcf1e,5.895522388059701,12454.850746268658,3800.0,67200.0,0.14925373134328357,0.0,0.0,0.0,0.8507462686567164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,392e0502231ae2f8b29994ef6398cd77,1.0,9240.0,9240.0,9240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3969863bb8af7f72580b3b1ffd3a17b3,1.0,6158.0,1056.0,14250.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2018-01-01,39c763cca83e654764b7a4a650fb9b7c,1.6666666666666667,4000.0,3000.0,6000.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,39d54ff918774174706fb065d7f9dc07,3.0,6648.0,5376.0,7920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3a1a1fec38dd360f15fc912e821e169d,1.6666666666666667,48793.333333333336,15000.0,100980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3a490ba60afa30ece0e7d50cfe74a4f0,5.0,24696.0,24696.0,24696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3a734b715d333a2588a3d54a0c9b8746,2.25,13008.0,3080.0,48000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.125,0.0,0.0,0.125,0.125
2018-01-01,3a79f35a2344ede41af21267f61d5ec6,0.0,50320.0,50320.0,50320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3ade81dab5a172b88e1871c28ae05260,1.75,72276.75,64449.0,95760.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3b15288545f8928d3e65a8f949a28291,1.0333333333333334,13395.766666666666,4480.0,37000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3b872fd4747f01cc56206f2934198618,1.0,81600.0,81600.0,81600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3bb548e3cb7f70f28e3f11ee9dce0e59,1.0,7110.0,2772.0,18200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3bdff180c7e1f6551a643b99c265a120,3.7,3431.2,1020.0,6600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3be634553519fb6536a03e1358e9fdc7,1.5909090909090908,45402.90909090909,2400.0,112000.0,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3bfad056cf05c00dabe2f895925d83b1,0.0,3600.0,3600.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3c03b12bab54d8b37d79d914bfdb1aa0,1.0,11340.0,11340.0,11340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3c487ae8f8d7542beff5788e2e0aea83,3.8333333333333335,1782.0,1782.0,1782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3c4e0452bff7a2a788179488d3d77032,1.6666666666666667,13375.666666666666,3927.0,20900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3c7c4a49ec3c6550809089c6a2ca9370,1.3157894736842106,1394.5263157894738,880.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-01,3ca08eeb8d5595949fed424bd3677742,2.5,37513.666666666664,8400.0,73920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3d01d1c414c44b5943a09619ff3853cb,5.0,1560.0,1560.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-01-01,3d0cd21d41671c46f82cd11176bf7277,5.0,4743.75,2000.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2018-01-01,3d39fbf22a665714baf62fae36029e23,1.0,24660.0,6840.0,49140.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2018-01-01,3d4b1ae7539303b5704493798893e82c,1.0,5222.5,1445.0,9000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3d621842b2ed28e2b474132480edac3c,1.8,12727.8,1408.0,29791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3d62f86afa7c73be2628a3be1423f5a0,1.0,7056.0,7056.0,7056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3d700782d7818f2c1e0d7a9e9d75fc00,1.0,33000.0,33000.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3d871de0142ce09b7081e2b9d1733cb1,3.2151898734177213,31613.518987341773,1800.0,84000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329113924050633,0.0,0.0,0.2088607594936709,0.012658227848101266,0.0,0.0,0.0,0.0
2018-01-01,3db66a856d18a9cba7c9241fc5221c50,3.25,25995.583333333332,8800.0,37800.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3dbbce181edfaa4a597ec858c382d2ec,1.2727272727272727,4135.545454545455,1300.0,8064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3dc69bf2c42f0568a5c4791ec3fd3745,1.0,10648.0,10648.0,10648.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3df020b72d3d44b3af9d110fa3940b65,1.0,4913.0,4913.0,4913.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3dfd3dc96f7f8598eca74e9ac8a2fa31,1.5,7707.5,1760.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
2018-01-01,3ea00e1dea2b0659dbaf654735929220,13.0,3024.0,3024.0,3024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-01,3ef37b7ca6dd2b80bd8af81a62504996,7.0,7000.0,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-01,3f0e48d209018b466fcd3bb4ccfeb520,2.5,25797.0,18600.0,32994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3f2af2670e104d1bcb54022274daeac5,2.6666666666666665,49333.333333333336,40000.0,64000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3f3486b61f45078d4f31ee5e43d8c5bb,8.0,7700.0,7700.0,7700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3f995f07c49d0d55a99d5c54957f7d81,2.3333333333333335,2520.0,2520.0,2520.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3fd1e727ba94cfe122d165e176ce7967,1.0,11417.5,4050.0,18200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,3fefda3299e6dfaea3466ef346a3571a,3.0,3825.0,3825.0,3825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-01,4003520d80d0bad1d5623f7aa3c63cda,10.0,3520.0,3520.0,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-01-01,400f221ab83037c0ea78f1267da9624d,1.0,3150.0,3150.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,403aa86912527d730337ffcb0fb096ab,2.0,8328.0,1920.0,20064.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4049512728d969bec69f84088b012416,1.0,3338.6666666666665,2304.0,4896.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
2018-01-01,404e1ba01358af4cd63f679b2c4d1fa1,2.5,1976.0,1976.0,1976.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,40536e7ca18e1bce252828e5876466cc,2.0,226981.0,226981.0,226981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-01,406822777a0b9eb5c50e442dd4cd3ec5,2.4285714285714284,31562.285714285714,4480.0,68880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0
2018-01-01,40d54b51e962dbe09cabbcfd33298dee,3.8,19220.8,10450.0,36828.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,412a4720f3e9431b4afa1476a1acddbe,1.25,6106.75,1152.0,9375.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4170f6a9367e6b5d6401d03ce6d54569,2.3333333333333335,6071.333333333333,3042.0,11500.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,41ab63a91b8b264e8c8780368bf1dd5b,1.0,5779.0,5200.0,6358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2018-01-01,41b39e28db005d9731d9d485a83b4c38,1.6065573770491803,36792.57377049181,3240.0,102144.0,0.7704918032786885,0.0,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.08196721311475409,0.0,0.0,0.0,0.0
2018-01-01,41c2bad7229b0c25e6becf179ebf63ff,1.0,1174.6666666666667,704.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4200ddf1967c5e41e48db62bc6d4b5ac,0.95,3261.6,2112.0,4800.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,42bde9fef835393bb8a8849cb6b7f245,3.3636363636363638,12727.454545454546,1960.0,51894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0
2018-01-01,4305fe92735c8a43d154ff6dd2b8d927,1.0,4912.0,3600.0,8000.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2018-01-01,431af27f296bc6519d890aa5a05fdb11,1.0,5349.058823529412,3450.0,13920.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4324dd16853115efb0fd9d0d131ba6f4,2.4,6138.8,672.0,11760.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,432c37c9dfba871172ec162e20118b8c,3.3333333333333335,2827.9166666666665,1792.0,6536.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2018-01-01,4342d4b2ba6b161468c63a7e7cfce593,1.0,2772.0,2772.0,2772.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4371b634e0efc0e22b09b52907d9d469,1.0476190476190477,2599.714285714286,1344.0,3528.0,0.0,0.38095238095238093,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,43753b27d77860f1654aa72e251a7878,1.0,352.0,352.0,352.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4391ea5c5990502176a1dcda44a2373d,1.5,37774.0,37400.0,38148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,439a47cc365d6e3bd526812ea9de3c29,1.0,5103.0,5103.0,5103.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,43f8c9950d11ecd03a0304a49e010da6,1.8333333333333333,1322.9444444444443,810.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,44073f8b7e41514de3b7815dd0237f4f,1.2765957446808511,13978.04255319149,2184.0,102541.0,0.0,0.3191489361702128,0.02127659574468085,0.02127659574468085,0.0851063829787234,0.0,0.0,0.0,0.0,0.0851063829787234,0.2127659574468085,0.0425531914893617,0.0,0.0425531914893617,0.02127659574468085
2018-01-01,440dd6ab244315c632130ecfb63827b1,3.8333333333333335,15172.333333333334,9600.0,40000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,443d880f15cbd3572885e1d44bf2c478,5.0,1920.0,1920.0,1920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,44f091b5abab8018f682fce8124b85e5,1.0,20976.0,11872.0,47096.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,45213867cefbf2cd4c6177e10216a951,1.0,35937.0,11424.0,64512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4559697a8f7e637227c2eeaed843baff,4.5,38675.0,21000.0,56350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,458c6fa920810ce2492da71bc26d9eec,2.0,14450.0,14450.0,14450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,458d868c9642f55f18f04e951a3fdde6,1.0,47360.0,47360.0,47360.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,45c20d94d9171b0bcfab3c955e47d67b,1.3333333333333333,3766.0,2268.0,5670.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2018-01-01,45d33f715e24d15a6ccf5c17b3a23e3c,2.0625,22447.9375,1800.0,117000.0,0.0,0.0,0.25,0.1875,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0,0.0,0.25,0.0
2018-01-01,46dc3b2cc0980fb8ec44634e21d2718e,2.3688524590163933,28334.426229508197,2464.0,165088.0,0.0,0.0,0.12295081967213115,0.0,0.0,0.0,0.0,0.0,0.0,0.6147540983606558,0.09836065573770492,0.0,0.0,0.11475409836065574,0.0
2018-01-01,46ef1a25845fc051c2998d878354810c,2.0,7020.0,7020.0,7020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4736e9d642ef4257cd7622516931eb51,0.75,41667.5,7770.0,112000.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,478bfe564db21eeb44386606aa30b650,1.0,2605.3333333333335,1936.0,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,47f55702f598c7c6cc8458b0fbc1c49a,0.0,14400.0,9600.0,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,48162d548f5b1b11b9d29d1e01f75a61,1.7727272727272727,22022.5,2873.0,125000.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0
2018-01-01,4830e40640734fc1c52cd21127c341d4,3.347826086956522,11432.739130434782,912.0,44100.0,0.0,0.0,0.13043478260869565,0.0,0.043478260869565216,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,48328ec9a579151d9cc6a86d4a59336c,1.0,82212.0,82212.0,82212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-01,48436dade18ac8b2bce089ec2a041202,3.380952380952381,11554.904761904761,2750.0,46640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.8095238095238095,0.0,0.0,0.0,0.0
2018-01-01,4869f7a5dfa277a7dca6462dcf3b52b2,1.4642857142857142,3582.6071428571427,512.0,20592.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0
2018-01-01,48985c61529077fa4f1e38bcff0f2ed3,2.0,6789.0,3850.0,9728.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,48bad451945f5227341793478d6353ea,1.0,9216.0,9216.0,9216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,48fb026ed7455a42f5d3e9390ed5088e,3.857142857142857,4169.714285714285,1232.0,7260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,49067458c68f7701fd334ce326accbe0,5.75,873.0,576.0,1764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4917cee8d902e13428c3ec4b1ca6f315,5.0,38503.333333333336,27280.0,45100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4992e76a42cb3aad7a7047e0d3d7e729,2.933333333333333,6837.0,3000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,49e7217cfe4e427191c378ec626d8737,4.0,23895.0,5290.0,42500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4a3ca9315b744ce9f8e9374361493884,1.2109704641350212,24729.413502109706,1100.0,252402.0,0.7257383966244726,0.0,0.0,0.0,0.08016877637130802,0.0,0.0,0.0,0.0,0.09282700421940929,0.004219409282700422,0.0,0.0,0.0,0.0
2018-01-01,4a3ccda38b2129705f3fb522db62ca31,2.16,9467.32,3808.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
2018-01-01,4a82c4af97ffc0fb2dc26bfdc03b1842,0.0,6384.0,6384.0,6384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4aba391bc3b88717ce08eb11e44937b2,3.0,16624.0,4050.0,36480.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4b39558c138930b9e5489c93b6df5fe3,1.5,9536.0,352.0,18720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4b5f66b7adcf57f1ecc0d3c07dd6b177,1.0,6391.285714285715,4410.0,7936.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4b9750c8ad28220fe6702d4ecb7c898f,1.6666666666666667,14010.0,3380.0,85000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0
2018-01-01,4b98b0428fc1932cc2514ef9ce2505e6,0.0,52800.0,52800.0,52800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4ba52dfeba874da5b9ee7b17c7494f04,1.0,2783.818181818182,1160.0,7590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4bf2f4ee540798a61f9636d12cd9cc80,2.6666666666666665,5134.4,4131.0,12000.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
2018-01-01,4c03b9dd4c11ee2cb35c96c49efc9420,4.666666666666667,22416.666666666668,14000.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4c2b230173bb36f9b240f2b8ac11786e,1.0,3332.1428571428573,2816.0,5130.0,0.0,0.07142857142857142,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4c498c7345e89aebad651544829beca0,1.5,1782.5,1729.0,1836.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,4c60877808f4318ef1107fbeb8f89afa,2.0,6750.0,6750.0,6750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
