dtReference,idVendedor,pctPedidoAtraso,pctPedidoCancelado,avgFrete,maxFrete,minFrete,mediaDiasEntrega,qtdDiasEntregaPromessa
2018-01-01,20cb7c2fde3e5bf10f0bbe7394e1c6a9,0.0,0.0,27.733846153846155,60.4,15.1,0.07692307692307693,0.07692307692307693
2018-01-01,20d53aad4fe5ee93a64f8839609d3586,1.0,0.0,12.48,12.48,12.48,1.0,-1.0
2018-01-01,20d83f3ef0e6925fd74bfd59170babf7,0.05555555555555555,0.0,16.758888888888883,42.44,1.73,0.05555555555555555,0.1111111111111111
2018-01-01,2138ccb85b11a4ec1e37afbd1c8eda1f,0.036585365853658534,0.012048192771084338,14.776987951807223,35.26,6.22,0.03614457831325301,0.07228915662650602
2018-01-01,213b25e6f54661939f11710a6fddb871,0.0,0.0,31.906666666666666,52.800000000000004,15.1,0.5,0.16666666666666666
2018-01-01,2156f2671501a81034d7d07f217609d0,0.0,0.0,18.264,58.9,8.72,0.1,-0.1
2018-01-01,218d46b86c1881d022bce9c68a7d4b15,0.04,0.0078125,20.68968750000001,96.28,11.85,0.1171875,0.078125
2018-01-01,218f991754f360af9c2daa5e0b8e990c,0.0,0.0,19.215,28.08,10.35,0.5,0.5
2018-01-01,2199e7fe213c16213bf5d6a7eadc9a5d,0.0,0.0,20.735,43.16,12.69,0.25,0.0
2018-01-01,21e83881401b92b49fb09a16d3852291,0.0,0.0,43.45625,70.46,18.95,0.375,-0.25
2018-01-01,2235cf78d3e2073a88146a9cb60f0dd0,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2018-01-01,229c3efbfb0ea2058de4ccdfbc3d784a,0.05128205128205128,0.0,18.094000000000005,33.84,8.11,0.125,0.05
2018-01-01,232a6014e7b10cba61c6c2b2ea6bb4b0,0.0,0.0,30.165714285714284,70.42,16.32,0.14285714285714285,0.0
2018-01-01,23613d49c3ac2bd302259e55c06c050c,0.13636363636363635,0.0,31.22869565217391,133.72,11.85,0.043478260869565216,0.0
2018-01-01,236585a4ddb5fea9fa40233e2249ed91,0.0,0.0,16.885714285714283,25.7,15.1,0.0,0.2857142857142857
2018-01-01,238fac594e170b59c6d228f5a4f4f1d9,0.25,0.0,40.918749999999996,122.25,13.57,0.125,0.125
2018-01-01,23d7c96d4a1160db1c726b248601b25a,0.15,0.09090909090909091,23.090909090909097,47.89,11.98,0.13636363636363635,0.0
2018-01-01,23ff42c4bf1f8f16cddb19d8b972974a,0.0,0.0,26.485,36.18,16.79,0.0,0.0
2018-01-01,244b04680fdbded0acf5aebd9c92b44a,0.5,0.0,43.495,56.41,30.58,1.0,0.0
2018-01-01,244c2f1bff6afe1f2eaf9bfe9b2aed38,0.1111111111111111,0.0,56.81333333333334,131.0,16.11,0.05555555555555555,0.16666666666666666
2018-01-01,2528513dd95219a6013d4d05176e391a,0.06976744186046512,0.0,28.540000000000006,96.61,8.72,0.046511627906976744,0.13953488372093023
2018-01-01,2528744c5ef5d955adc318720a94d2e7,0.0,0.0,92.58,116.83,68.33,0.5,0.0
2018-01-01,252e76235acb79183cfca6e34f13337d,0.0,0.0,17.05,17.05,17.05,0.0,0.0
2018-01-01,253c025bab43881055aeecde5e2d8b77,1.0,0.0,14.1,14.1,14.1,0.0,0.0
2018-01-01,259f7b5e6e482c230e5bfaa670b6bb8f,0.0,0.0,20.630784313725492,49.800000000000004,9.34,0.0196078431372549,0.0392156862745098
2018-01-01,25c5c91f63607446a97b143d2d535d31,0.061855670103092786,0.0,48.37704081632655,388.1,0.8400000000000001,0.11224489795918367,0.01020408163265306
2018-01-01,25cf099de44674fde97473224f9d59ab,0.0,0.0,13.325,29.28,7.78,0.1111111111111111,0.2777777777777778
2018-01-01,25debeafbce801fdd479539350185eee,0.0,0.0,11.85,11.85,11.85,0.0,0.0
2018-01-01,25e6ffe976bd75618accfe16cefcbd0d,0.06818181818181818,0.0,14.391136363636365,35.88,7.78,0.11363636363636363,0.06818181818181818
2018-01-01,262237171f48e85819065498cac80d7b,0.0,0.0,89.94999999999999,89.94999999999999,89.94999999999999,0.0,0.0
2018-01-01,26785a546900236d66f2e4197c211158,0.0,0.0,9.8125,15.45,7.78,0.0,0.75
2018-01-01,26bad72add1f86e08a776ce4ffdaf1ca,0.0,0.0,14.030000000000001,16.21,11.85,0.0,0.0
2018-01-01,26d8a1c7c75d513045798992ead43aa2,0.0,0.0,19.499999999999996,58.9,12.48,0.0,0.07692307692307693
2018-01-01,270297ead4c65a6cd2593960d2af6b21,0.0,0.0,31.63666666666667,52.86,17.07,0.0,0.0
2018-01-01,2709af9587499e95e803a6498a5a56e9,0.375,0.0,32.60749999999999,164.36999999999995,7.78,0.0,0.0
2018-01-01,270d3ef21830ad0ecf3a6c53d08a533a,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2018-01-01,272f092de69afedd4d2969440b37f18f,0.0,0.07142857142857142,20.72357142857143,45.3,3.53,0.07142857142857142,-0.07142857142857142
2018-01-01,2745f798279e0ed033addcc1474776d7,0.11764705882352941,0.0,25.834705882352946,86.29,12.97,0.17647058823529413,0.17647058823529413
2018-01-01,27a56ff04b34c2ba34ce6ba4d3b9d616,0.0,0.0,12.46,15.17,8.72,0.0,0.0
2018-01-01,282c7480173bb9c01dd41cc739fec010,0.2,0.0,38.422000000000004,108.25999999999999,12.99,0.0,0.0
2018-01-01,282f23a9769b2690c5dda22e316f9941,0.0,0.0,16.892571428571433,35.84,9.74,0.17142857142857143,0.17142857142857143
2018-01-01,28d162ab86bb49d719c32f0ee6186eaa,0.0,0.0,17.21,17.21,17.21,0.0,0.0
2018-01-01,28ea411b354f14b1a494be4e79f0ce02,0.0,0.0,15.88,15.88,15.88,1.0,0.0
2018-01-01,28fb0829fd777877cdc350d25cb5bd5b,0.0,0.0,21.04,24.06,18.02,0.0,0.0
2018-01-01,293dee954235e4e4e43f129313625ebe,0.0,0.0,22.09,25.64,18.54,0.0,0.5
2018-01-01,2953ce3a88f5e3c3b696d77fc9e4c8eb,0.0,0.0,15.1,15.1,15.1,0.0,0.0
2018-01-01,29fe9f200d3fa0c668d2aa1ec7e08dfb,0.0,0.0,28.680000000000003,34.36,25.84,0.0,0.0
2018-01-01,2a1348e9addc1af5aaa619b1a3679d6b,0.25,0.0,18.19333333333333,63.449999999999996,5.57,0.16666666666666666,0.0
2018-01-01,2a261b5b644fa05f4f2700eb93544f2c,0.0,0.0,24.542500000000004,32.71,16.15,0.0,0.25
2018-01-01,2a50b7ee5aebecc6fd0ff9784a4747d6,1.0,0.0,64.44,64.44,64.44,1.0,-1.0
2018-01-01,2a5b78b41cd05baeac8df54c6606b92c,0.0,0.0,17.634999999999998,31.32,8.27,0.0,0.1
2018-01-01,2a61c271b1ac763450d846849783e922,0.375,0.0,24.431250000000002,50.730000000000004,8.72,0.125,0.0
2018-01-01,2a6fbeaa7ab9e5d59a35841a8da71ce4,0.125,0.0,19.749999999999996,27.45,15.1,0.0,0.125
2018-01-01,2a7c6c0b0d5efde2bf75ec1e1cec2d41,0.0,0.0,14.813333333333333,16.79,12.48,0.0,0.3333333333333333
2018-01-01,2a7dc43cecabf23403078e2188437d1d,0.0,0.0,15.677142857142856,30.2,7.78,0.0,0.23809523809523808
2018-01-01,2a84855fd20af891be03bc5924d2b453,0.0,0.0,20.130000000000003,20.26,20.0,1.0,0.0
2018-01-01,2aa3443d7bf9d9bb11133f420d75e083,0.0,0.0,11.52,15.1,7.94,0.0,0.0
2018-01-01,2addf05f476d0637864454e93ba673d5,0.0,0.0,28.528888888888886,108.74,15.37,0.1111111111111111,0.1111111111111111
2018-01-01,2b03ac196f5ed62ac483960fe0fa3b65,0.25,0.0,13.18,16.83,9.34,0.25,-0.25
2018-01-01,2b1a40c1daabc6ca280c4b815c101841,0.0,0.0,137.67166666666668,383.64,25.87,0.0,0.0
2018-01-01,2b2fed75b8e5ea3a052fc4c0825da485,0.0,0.0,20.195,27.91,12.48,0.0,0.0
2018-01-01,2b3e4a2a3ea8e01938cabda2a3e5cc79,0.0,0.0,13.646923076923079,29.2,8.09,0.0,0.0
2018-01-01,2b5ed0c9139dae8883a200dfcb272ece,0.3333333333333333,0.0,16.126666666666665,22.22,13.08,0.0,0.0
2018-01-01,2bd05d410a8fd26dc4184a15f4f2f588,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2018-01-01,2be17df1c49978426251562096c3cc09,0.0,0.0,18.00125,34.78,13.23,0.0,0.25
2018-01-01,2bf6a2c1e71bbd29a4ad64e6d3c3629f,0.0,0.0,28.636363636363637,52.12,13.61,0.09090909090909091,0.09090909090909091
2018-01-01,2c3d56f92f360fb89d849b84e8f50eae,0.25,0.0,12.36,15.11,9.34,0.0,0.0
2018-01-01,2c4c47cb51acd5ea5db5e0ae0e26542a,0.0,0.0,28.7325,52.34,15.8,0.0,0.0
2018-01-01,2c54051840f19eca309a5423cf22df36,0.0,0.0,15.1,15.1,15.1,0.0,1.0
2018-01-01,2c9e548be18521d1c43cde1c582c6de8,0.07407407407407407,0.0,14.901851851851852,47.4,7.78,0.1111111111111111,0.14814814814814814
2018-01-01,2d2c62bef4c8ba0dd74e0e228e808539,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2018-01-01,2d50d6282f8aa2257819a77bfaa0efe0,0.041666666666666664,0.0,15.310416666666669,33.95,2.62,0.041666666666666664,0.08333333333333333
2018-01-01,2dee2ce60de9709b1a24083217181a1f,0.021739130434782608,0.0,36.054347826086946,47.53,16.82,0.021739130434782608,0.13043478260869565
2018-01-01,2e13c71026e1a39ba5cc1b86dcb679aa,0.0,0.0,21.82,21.82,21.82,1.0,0.0
2018-01-01,2e1a7d075abe038c1b2743005fe42ff1,0.25,0.0,19.47375,40.42,9.42,0.0,0.0
2018-01-01,2e1c9f22be269ef4643f826c9e650a52,0.025,0.0,13.864390243902438,34.15,5.14,0.07317073170731707,0.024390243902439025
2018-01-01,2e3be8a987a30d7544dbbda6861cc14e,0.16666666666666666,0.125,17.07,22.95,14.17,0.25,-0.25
2018-01-01,2e90cb1677d35cfe24eef47d441b7c87,0.16666666666666666,0.0,23.138888888888893,70.04,4.09,0.2222222222222222,0.05555555555555555
2018-01-01,2ec6e37d992a95eaddb3369dcbcc76d9,0.0,0.0,12.07,17.13,7.01,0.0,0.0
2018-01-01,2ee0a0689f2f6a72f35a7cb6033f6e7e,0.0,0.0,13.21,16.92,11.97,0.0,0.0
2018-01-01,2f09f7d37a97956d11cc1a7cadd5262b,0.0,0.0,51.54,131.19,13.47,0.5,-0.5
2018-01-01,2f1e7b90e01d9f086cbcb301c0c3d406,0.0,0.0,12.66,12.66,12.66,0.0,0.0
2018-01-01,2f3d8b4c9e2ee165075331fea3f3095a,0.0,0.0,17.35,17.35,17.35,0.0,0.0
2018-01-01,2f73e04d12cdf0c945ded66bb3fcf6c7,0.0,0.0,37.04,37.04,37.04,0.0,0.0
2018-01-01,2f74af7a0ee5636f12c2336f9fffed47,0.0,0.0,12.869166666666665,21.15,7.78,0.0,0.0
2018-01-01,2fb25ab44bdbeae6a4d816e0d0c9d500,0.0,0.0,13.087499999999999,15.3,9.27,0.0,0.0
2018-01-01,2fdde51ad3e12f297da656d4fbd5d0b5,0.0,0.0,102.13666666666666,115.14,76.13,0.0,0.0
2018-01-01,2ff6b7bff164ef05590a52734e1296da,0.0,0.0,26.86,26.86,26.86,0.0,0.0
2018-01-01,3078096983cf766a32a06257648502d1,0.02857142857142857,0.02702702702702703,24.71432432432433,191.64,12.19,0.10810810810810811,0.0
2018-01-01,30a2f535bb48308f991d0b9ad4a8c4bb,0.030303030303030304,0.0,14.412424242424244,42.8,3.81,0.12121212121212122,0.030303030303030304
2018-01-01,30c7f28fd3a5897b2c82d152bb760c17,0.2,0.0,37.68,155.11,12.22,0.16666666666666666,-0.16666666666666666
2018-01-01,31344c16881c08a8a72c6d2eb29918c1,0.0,0.0,49.457142857142856,70.63,2.49,0.07142857142857142,0.14285714285714285
2018-01-01,318f287a62ab7ac10b703ac37435a231,0.07692307692307693,0.0,16.696153846153845,39.28,9.34,0.15384615384615385,0.0
2018-01-01,31ae0774c17fabd06ff707cc5bde005f,0.0,0.0,74.74666666666667,98.37,54.34,0.0,0.0
2018-01-01,31da954dc0855f2495c6310f70a2f931,0.0,0.0,13.662499999999998,34.15,8.11,0.0,0.25
2018-01-01,325f3178fb58e2a9778334621eecdbf9,0.0,0.0,12.157692307692308,45.31,0.21,0.038461538461538464,0.038461538461538464
2018-01-01,32e5635e63cb374eb63afdd242fb6134,0.0,0.0,17.82,17.82,17.82,0.0,0.0
2018-01-01,32f83ffe11cd40f7adcf4eef171f52d9,0.0,0.0,15.1,15.1,15.1,0.0,0.0
2018-01-01,3340ef1913fb70d28420f6ceb685c339,0.0,0.0,21.138,35.34,16.0,0.0,0.0
2018-01-01,33576ec5412fb5905d876f12f33bfde6,0.0,0.0,18.160476190476192,42.7,12.68,0.19047619047619047,0.047619047619047616
2018-01-01,3361277dc30b7cccdb0c286b24219756,0.0,0.0,28.785000000000004,87.86,12.48,0.0,0.125
2018-01-01,3364a91ec4d56c98e44174de954b94f6,0.0,0.0,38.309999999999995,56.56,15.29,0.0,0.0
2018-01-01,33a17d60c64393351ebf1ef860f4e0f2,0.0,0.0,17.3375,28.43,0.2,0.0,0.0
2018-01-01,33ac3e28642ab8bda860a2f693000e78,0.0,0.0,12.759090909090911,18.01,7.84,0.0,0.0
2018-01-01,33c51922b6e3c16b24a8f28e5833c99d,0.0,0.0,14.64,14.76,14.55,0.2,0.6
2018-01-01,34056b8b55c1775a22af2331670a799c,0.6,0.0,19.701999999999998,28.8,15.48,0.4,-0.4
2018-01-01,343e716476e3748b069f980efbaa294e,0.125,0.0,13.01625,28.189999999999998,8.11,0.0,0.25
2018-01-01,3442f8959a84dea7ee197c632cb2df15,0.0,0.0,5.99,9.56,2.42,0.0,0.0
2018-01-01,34675b28b826facfde119785bf287dc1,0.0,0.0,15.1,15.1,15.1,0.0,0.0
2018-01-01,3481aa57cd91f9f9d3fa1fa12d9a3bf7,0.0,0.0,30.4775,38.33,24.92,0.0,0.0
2018-01-01,34d1ca11b242c0fee2c834ae8d788566,0.0,0.0,22.018461538461533,39.38,17.06,0.07692307692307693,0.0
2018-01-01,3504c0cb71d7fa48d967e0e4c94d59d9,0.0,0.0,12.96924528301887,67.7,7.78,0.0,0.0
2018-01-01,35857757f553273b1056c1cabdace7fb,0.2,0.0,18.456,21.3,16.01,0.2,0.0
2018-01-01,3586b8580d9c917874e053a1bb37b5ff,0.0,0.0,20.09266666666667,52.800000000000004,12.69,0.06666666666666667,0.13333333333333333
2018-01-01,35ef5aa32949680f627efec3c23e705c,0.0,0.0,69.82,69.82,69.82,0.0,0.0
2018-01-01,35fb511489d9ee3ee27a76debce9df06,0.0,0.0,16.5,16.89,16.11,0.0,0.0
2018-01-01,36a968b544695394e4e9d7572688598f,0.05,0.0,13.768372093023263,49.199999999999996,0.91,0.06976744186046512,-0.023255813953488372
2018-01-01,37303482a42fb700d8d127e70a9cd6c8,0.0,0.0,11.245000000000001,14.38,8.11,0.5,0.0
2018-01-01,373ee4a3a775a733770ca3f790b8b9ac,0.0,0.0,16.881999999999998,26.74,8.9,0.0,0.2
2018-01-01,37515688008a7a40ac93e3b2e4ab203f,0.07222222222222222,0.0,14.986444444444404,34.15,4.07,0.15555555555555556,0.011111111111111112
2018-01-01,376a891762bbdecbc02b4b6adec3fdda,0.03333333333333333,0.0,20.803,34.49,12.67,0.13333333333333333,0.16666666666666666
2018-01-01,3771c85bac139d2344864ede5d9341e3,0.15789473684210525,0.0,14.863157894736844,53.78,8.27,0.0,0.05263157894736842
2018-01-01,3785b653b1b82de85ab47dd139938091,0.0,0.0,17.064999999999998,17.95,16.18,0.0,0.0
2018-01-01,37be5a7c751166fbc5f8ccba4119e043,0.02242152466367713,0.0,22.71199115044251,65.68,0.0,0.017699115044247787,-0.008849557522123894
2018-01-01,37dd29b36c458d82f74a953c40c43645,0.0,0.0,64.00333333333333,76.02,44.86,0.0,0.0
2018-01-01,38102b031c2a15e54623d711bfc753d3,0.0,0.0,41.2525,71.34,5.27,0.25,-0.25
2018-01-01,381c83fdca332ea6afd896da20bf6e4a,0.05,0.0,21.3665,36.13,14.58,0.25,0.1
2018-01-01,385799a1cddbd26dfeb9157356a42282,0.0,0.5,11.61,15.39,7.83,0.5,-0.5
2018-01-01,38874e327ce94d11390b96eb42d61928,0.0,0.0,15.73,15.73,15.73,0.0,0.0
2018-01-01,38af8acfd46ac4a7bf754e8ca6736664,0.0,0.0,11.61,15.44,7.78,0.5,0.0
2018-01-01,38e679b9e0064cd94c6f035707344dae,0.0,0.0,17.955,25.36,12.48,0.0,0.0
2018-01-01,38e6dada03429a47197d5d584d793b41,0.0,0.0,29.558571428571423,87.38,7.78,0.0,0.0
2018-01-01,38f276ca6e7cc95a6d1bb55ac9e5550f,0.0,0.0,11.85,11.85,11.85,0.0,0.0
2018-01-01,391fc6631aebcf3004804e51b40bcf1e,0.0893854748603352,0.0,19.756312849162,87.30000000000001,11.04,0.0893854748603352,0.0111731843575419
2018-01-01,392e0502231ae2f8b29994ef6398cd77,0.0,0.0,25.74,25.74,25.74,0.0,0.0
2018-01-01,3969863bb8af7f72580b3b1ffd3a17b3,0.0,0.0,15.054000000000002,28.54,8.72,0.2,0.0
2018-01-01,39c763cca83e654764b7a4a650fb9b7c,0.25,0.0,23.4725,25.69,21.21,0.25,-0.25
2018-01-01,39d54ff918774174706fb065d7f9dc07,0.0,0.0,17.4,25.38,9.51,0.25,0.25
2018-01-01,3a1a1fec38dd360f15fc912e821e169d,0.0,0.0,15.339999999999998,19.12,9.07,0.0,0.0
2018-01-01,3a490ba60afa30ece0e7d50cfe74a4f0,0.0,0.0,21.758,38.88,14.35,0.2,0.0
2018-01-01,3a734b715d333a2588a3d54a0c9b8746,0.07142857142857142,0.0,21.8625,96.66,8.96,0.1875,-0.1875
2018-01-01,3a79f35a2344ede41af21267f61d5ec6,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2018-01-01,3ade81dab5a172b88e1871c28ae05260,0.25,0.0,44.802499999999995,50.98,36.76,0.5,0.0
2018-01-01,3b15288545f8928d3e65a8f949a28291,0.037037037037037035,0.0,23.447636363636356,87.63,12.83,0.05454545454545454,-0.01818181818181818
2018-01-01,3b872fd4747f01cc56206f2934198618,0.0,0.0,49.23,49.23,49.23,0.0,0.0
2018-01-01,3bb548e3cb7f70f28e3f11ee9dce0e59,0.0,0.0,17.488636363636363,47.400000000000006,3.52,0.0,0.09090909090909091
2018-01-01,3bdff180c7e1f6551a643b99c265a120,0.0,0.0,18.538666666666668,50.36,8.72,0.13333333333333333,0.0
2018-01-01,3be634553519fb6536a03e1358e9fdc7,0.0,0.0,20.642564102564105,62.49,7.78,0.05128205128205128,0.02564102564102564
2018-01-01,3bfad056cf05c00dabe2f895925d83b1,,0.0,46.7,46.7,46.7,1.0,0.0
2018-01-01,3c03b12bab54d8b37d79d914bfdb1aa0,0.0,0.0,18.89,18.89,18.89,1.0,0.0
2018-01-01,3c487ae8f8d7542beff5788e2e0aea83,0.0,0.0,28.35571428571429,68.2,16.22,0.0,0.0
2018-01-01,3c4e0452bff7a2a788179488d3d77032,0.07142857142857142,0.0,18.880000000000003,45.52,9.91,0.35714285714285715,0.6428571428571429
2018-01-01,3c7c4a49ec3c6550809089c6a2ca9370,0.046875,0.0,12.471212121212119,45.29,3.65,0.10606060606060606,-0.015151515151515152
2018-01-01,3ca08eeb8d5595949fed424bd3677742,0.0,0.0,37.24625,102.7,15.11,0.25,-0.125
2018-01-01,3d01d1c414c44b5943a09619ff3853cb,0.0,0.0,18.305,21.33,15.28,0.0,0.0
2018-01-01,3d0cd21d41671c46f82cd11176bf7277,0.0,0.0,21.5075,27.02,5.12,0.0,0.0
2018-01-01,3d39fbf22a665714baf62fae36029e23,0.0,0.0,14.530000000000001,16.65,10.79,0.0,0.0
2018-01-01,3d4b1ae7539303b5704493798893e82c,0.0,0.0,20.13,24.15,16.11,0.0,1.0
2018-01-01,3d621842b2ed28e2b474132480edac3c,0.0,0.0,14.554444444444446,27.49,7.78,0.1111111111111111,-0.1111111111111111
2018-01-01,3d62f86afa7c73be2628a3be1423f5a0,0.0,0.0,25.63,25.63,25.63,1.0,0.0
2018-01-01,3d700782d7818f2c1e0d7a9e9d75fc00,1.0,0.0,46.88,46.88,46.88,0.0,0.0
2018-01-01,3d871de0142ce09b7081e2b9d1733cb1,0.06324110671936758,0.003913894324853229,20.984168297455934,115.84,3.23,0.15459882583170254,0.09197651663405088
2018-01-01,3db66a856d18a9cba7c9241fc5221c50,0.10638297872340426,0.0,18.20468085106383,35.81,13.37,0.0,0.02127659574468085
2018-01-01,3dbbce181edfaa4a597ec858c382d2ec,0.07142857142857142,0.0,27.962142857142858,76.14,13.47,0.07142857142857142,0.21428571428571427
2018-01-01,3dc69bf2c42f0568a5c4791ec3fd3745,,0.0,16.81,16.81,16.81,1.0,-1.0
2018-01-01,3df020b72d3d44b3af9d110fa3940b65,0.11538461538461539,0.0,24.45884615384616,48.33,0.12,0.038461538461538464,0.07692307692307693
2018-01-01,3dfd3dc96f7f8598eca74e9ac8a2fa31,0.0,0.0,11.3575,21.15,7.78,0.0,0.25
2018-01-01,3ea00e1dea2b0659dbaf654735929220,0.0,0.0,17.744999999999997,27.38,8.11,0.0,0.0
2018-01-01,3ef37b7ca6dd2b80bd8af81a62504996,0.0,0.0,18.7,18.7,18.7,0.0,0.0
2018-01-01,3f0e48d209018b466fcd3bb4ccfeb520,0.0,0.0,30.99666666666667,61.76,18.96,0.16666666666666666,0.0
2018-01-01,3f2af2670e104d1bcb54022274daeac5,0.3333333333333333,0.0,61.666666666666664,117.54,14.98,0.0,0.6666666666666666
2018-01-01,3f3486b61f45078d4f31ee5e43d8c5bb,0.0,0.0,16.14,16.14,16.14,0.5,0.0
2018-01-01,3f995f07c49d0d55a99d5c54957f7d81,0.0,0.0,17.28125,21.37,12.18,0.0,0.0
2018-01-01,3fd1e727ba94cfe122d165e176ce7967,0.125,0.0,14.20625,16.79,10.15,0.25,0.625
2018-01-01,3fefda3299e6dfaea3466ef346a3571a,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2018-01-01,4003520d80d0bad1d5623f7aa3c63cda,0.0,0.0,16.74,16.74,16.74,0.0,0.0
2018-01-01,400f221ab83037c0ea78f1267da9624d,,0.0,20.8,20.8,20.8,1.0,-1.0
2018-01-01,403aa86912527d730337ffcb0fb096ab,0.0,0.0,15.94875,22.72,10.49,0.0,0.0
2018-01-01,4049512728d969bec69f84088b012416,0.0,0.0,33.41,68.34,15.1,0.0,0.3333333333333333
2018-01-01,404e1ba01358af4cd63f679b2c4d1fa1,0.0,0.0,14.66,16.89,12.48,0.0,0.0
2018-01-01,40536e7ca18e1bce252828e5876466cc,,0.0,249.52,374.28000000000003,124.76,1.0,-1.0
2018-01-01,406822777a0b9eb5c50e442dd4cd3ec5,0.0,0.0,17.47125,32.22,12.55,0.0,0.25
2018-01-01,40d54b51e962dbe09cabbcfd33298dee,0.0,0.0,27.718,133.3,12.31,0.0,0.0
2018-01-01,412a4720f3e9431b4afa1476a1acddbe,0.0,0.0,13.937999999999999,17.6,11.73,0.0,0.0
2018-01-01,4170f6a9367e6b5d6401d03ce6d54569,0.25,0.0,23.2575,34.82,15.83,0.25,0.0
2018-01-01,41ab63a91b8b264e8c8780368bf1dd5b,0.0,0.0,28.59,43.08,14.1,0.0,0.0
2018-01-01,41b39e28db005d9731d9d485a83b4c38,0.0125,0.012048192771084338,20.734819277108432,106.38,3.29,0.04819277108433735,0.060240963855421686
2018-01-01,41c2bad7229b0c25e6becf179ebf63ff,0.0,0.0,9.188888888888886,16.54,8.27,0.2222222222222222,0.4444444444444444
2018-01-01,4200ddf1967c5e41e48db62bc6d4b5ac,0.0,0.0,25.268571428571427,82.92,7.78,0.14285714285714285,0.0
2018-01-01,42bde9fef835393bb8a8849cb6b7f245,0.0,0.03333333333333333,21.952000000000005,36.85,12.61,0.03333333333333333,0.0
2018-01-01,4305fe92735c8a43d154ff6dd2b8d927,0.0,0.0,20.23846153846154,34.78,15.73,0.07692307692307693,-0.07692307692307693
2018-01-01,431af27f296bc6519d890aa5a05fdb11,0.11428571428571428,0.0,17.671690140845065,76.78,12.04,0.08450704225352113,0.014084507042253521
2018-01-01,4324dd16853115efb0fd9d0d131ba6f4,0.2,0.0,24.7,35.25,11.85,0.0,0.0
2018-01-01,432c37c9dfba871172ec162e20118b8c,0.045454545454545456,0.041666666666666664,21.422916666666666,51.26,12.48,0.16666666666666666,-0.041666666666666664
2018-01-01,4342d4b2ba6b161468c63a7e7cfce593,,0.0,14.563749999999999,21.71,9.28,1.0,0.0
2018-01-01,4371b634e0efc0e22b09b52907d9d469,0.03125,0.0,13.283749999999998,31.06,7.78,0.09375,0.09375
2018-01-01,43753b27d77860f1654aa72e251a7878,0.0,0.0,42.38,42.38,42.38,0.0,0.0
2018-01-01,4391ea5c5990502176a1dcda44a2373d,0.0,0.0,58.96,59.7,58.22,0.0,0.0
2018-01-01,439a47cc365d6e3bd526812ea9de3c29,0.0,0.0,17.14,17.14,17.14,0.0,0.0
2018-01-01,43f8c9950d11ecd03a0304a49e010da6,0.05555555555555555,0.0,13.813333333333336,26.13,7.78,0.08333333333333333,0.08333333333333333
2018-01-01,44073f8b7e41514de3b7815dd0237f4f,0.05263157894736842,0.0,23.260263157894727,70.44,9.74,0.05263157894736842,0.039473684210526314
2018-01-01,440dd6ab244315c632130ecfb63827b1,0.08823529411764706,0.0,20.489705882352943,38.67,13.11,0.058823529411764705,0.0
2018-01-01,443d880f15cbd3572885e1d44bf2c478,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2018-01-01,44f091b5abab8018f682fce8124b85e5,0.6666666666666666,0.3333333333333333,17.935,32.61,8.72,0.5,-0.5
2018-01-01,45213867cefbf2cd4c6177e10216a951,0.0,0.0,35.364999999999995,47.44,16.72,0.0,0.0
2018-01-01,4559697a8f7e637227c2eeaed843baff,0.0,0.0,16.249000000000002,19.73,13.51,0.1,-0.1
2018-01-01,458c6fa920810ce2492da71bc26d9eec,0.0,0.0,52.805,58.88,46.73,1.0,0.0
2018-01-01,458d868c9642f55f18f04e951a3fdde6,0.0,0.0,52.13,52.13,52.13,0.0,0.0
2018-01-01,45c20d94d9171b0bcfab3c955e47d67b,0.0,0.0,21.686666666666667,38.11,11.85,0.0,0.0
2018-01-01,45d33f715e24d15a6ccf5c17b3a23e3c,0.03571428571428571,0.03333333333333333,14.120333333333331,45.1,3.85,0.1,-0.03333333333333333
2018-01-01,46dc3b2cc0980fb8ec44634e21d2718e,0.07163323782234957,0.002777777777777778,22.08774999999997,136.6,8.04,0.08055555555555556,0.03888888888888889
2018-01-01,46ef1a25845fc051c2998d878354810c,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2018-01-01,4736e9d642ef4257cd7622516931eb51,0.0,0.0,28.6025,38.16,16.11,0.25,0.25
2018-01-01,478bfe564db21eeb44386606aa30b650,0.0,0.0,16.033333333333335,17.07,14.1,0.3333333333333333,0.0
2018-01-01,47f55702f598c7c6cc8458b0fbc1c49a,0.0,0.0,17.95,19.77,16.13,0.5,-0.5
2018-01-01,48162d548f5b1b11b9d29d1e01f75a61,0.0,0.038461538461538464,36.57423076923077,259.68,9.27,0.07692307692307693,-0.07692307692307693
2018-01-01,4830e40640734fc1c52cd21127c341d4,0.06521739130434782,0.0,15.975434782608692,35.8,7.78,0.17391304347826086,0.1956521739130435
2018-01-01,48328ec9a579151d9cc6a86d4a59336c,0.0,0.0,97.78,97.78,97.78,0.0,0.0
